Mynd Analytics Inc Warrant,MYNDW,20180409,0.12,0.37,0.12,0.37,500
Myokardia Inc Cm ST,MYOK,20180409,46.4,47.9,46,46.1,247200
Myos Rens Tech,MYOS,20180409,1.28,1.295,1.25,1.25,13000
MYR Group Inc,MYRG,20180409,30.58,31,30.3,30.51,72300
My Size Inc,MYSZ,20180409,1.15,1.25,1.15,1.22,617600
Mazor Robotics Ads,MZOR,20180409,58.25,60.9,58.25,59.34,509600
Natural Alternativ,NAII,20180409,10.85,11.12,10.8,11,9400
Naked Brand Group CS,NAKD,20180409,1.49,1.5,1.44,1.46,36900
Nanometrics Inc,NANO,20180409,25.79,26.23,25.485,25.49,84100
Nanovibronix Inc,NAOV,20180409,4.75,4.75,4.5,4.56,7000
Nathan's Famous In,NATH,20180409,74.8,76.1,73.4,74,16300
Natl Instruments Cor,NATI,20180409,48.34,49,48.14,48.31,755700
Nature S Sunshine,NATR,20180409,10.2,10.45,10.1,10.2,6300
National American Un,NAUH,20180409,1.07,1.12,1.01,1.12,3700
Navigators Grp Inc,NAVG,20180409,57.4,57.4,56.45,56.5,124200
Navient Cp,NAVI,20180409,13.49,13.69,13.35,13.36,2216600
New Age Beverages Corp,NBEV,20180409,2.15,2.195,2.04,2.08,445500
Neurocrine Bioscienc,NBIX,20180409,77.72,80.04,77,79.18,780500
Northeast Bncp,NBN,20180409,20,20.3,19.9,20,11200
Nabriva Therape Ads,NBRV,20180409,4.49,4.72,4.41,4.56,147800
NBT Bancorp Inc,NBTB,20180409,35.62,36.125,35.26,35.36,77900
Nicolet Bnkshr,NCBS,20180409,53.99,54.6,53.4,54.02,19500
National Cinemedia,NCMI,20180409,5.5,5.53,5.34,5.36,390000
Nucana Plc ADR,NCNA,20180409,26.69,28.53,25.04,27.4,370500
National Commerce,NCOM,20180409,44,44.65,43.75,43.95,43100
Ncs Multistage Holdings Inc,NCSM,20180409,15.81,15.91,15.46,15.67,48800
The9 Ltd,NCTY,20180409,0.48,0.49,0.47,0.49,53100
Nasdaq Inc,NDAQ,20180409,85.46,86.66,84.96,85.29,599300
Noodles & Co Cla,NDLS,20180409,7.65,7.7,7.55,7.6,56200
Endra Life Sciences Inc,NDRA,20180409,2.41,2.62,2.41,2.59,4700
Nordson Corp,NDSN,20180409,132.69,135.28,132.1,132.3,489400
Nebula Acquisition Corporation Warrant,NEBUW,20180409,1.19,1.2,1.19,1.2,1300
Neogenomics Inc,NEO,20180409,8.14,8.22,8.06,8.17,258000
Neogen Cp,NEOG,20180409,67.82,68.36,67.115,67.34,147400
Neonode Inc,NEON,20180409,0.434,0.438,0.415,0.43,91200
Neos Therapeutics,NEOS,20180409,8.2,8.45,8.1,8.4,119700
Neptune Tech,NEPT,20180409,2.9,2.99,2.85,2.87,313500
Minerva Neuroscie,NERV,20180409,6.85,7.15,6.65,6.65,87200
National Energy Services Reunited Corp,NESR,20180409,10.35,10.35,10.04,10.04,37100
National Energy Services Reunited Corp WT,NESRW,20180409,1.02,1.04,1.02,1.04,14400
Net Element Inc,NETE,20180409,7.6,7.75,7.18,7.35,317500
Newater Technology Inc Ordinary Shares,NEWA,20180409,24.41,24.77,23.54,24.17,275100
Newtek Bus Svcs,NEWT,20180409,18,18.11,17.89,17.92,55900
Newtek Business Services Corp. 6.25% Notes Due 2,NEWTI,20180409,25.5,25.64,25.5,25.59,4400
Nextdecade Corp,NEXT,20180409,5.76,5.99,5.52,5.6,24800
Northfield Bncrp Del,NFBK,20180409,15.52,15.6,15.33,15.34,81300
NF Energy Saving Cor,NFEC,20180409,1.12,1.26,1.12,1.21,172400
Netflix Inc,NFLX,20180409,291.77,299.55,289.12,289.93,9853500
National General Hld,NGHC,20180409,24.35,24.5,24.07,24.12,346500
National General Holdings Corp,NGHCN,20180409,24.85,24.85,24.7,24.72,6100
National Gnl Hld Ds,NGHCO,20180409,24.84,24.86,24.73,24.83,13500
National Gen Srs A,NGHCP,20180409,25.15,25.19,25.11,25.16,900
National Gen Sub NTS,NGHCZ,20180409,25.18,25.18,25.01,25.1,5000
Nanthealth Inc,NH,20180409,3.05,3.14,3.02,3.09,60200
National Holdings,NHLD,20180409,4.1,4.27,4.06,4.16,31100
National Holdings Corporation Warrants,NHLDW,20180409,1.22,1.25,1.22,1.25,1000
Natural Hlth Trd,NHTC,20180409,18.93,19.18,18.68,18.88,30600
Nice Ltd,NICE,20180409,90.8,91.65,90.51,90.82,190300
Nicholas Fincl Inc,NICK,20180409,8.93,8.99,8.87,8.91,5200
NII Holdings,NIHD,20180409,2.45,2.75,2.41,2.46,2096200
Nightstar Therapeutics Plc ADR,NITE,20180409,11.85,14,11.85,13.06,27900
Nantkwest Inc CS,NK,20180409,3.69,3.73,3.55,3.58,89800
Natl Bankshares Inc,NKSH,20180409,44.1,44.1,43.9,44.05,8400
Nektar Therapeutics,NKTR,20180409,95,105.17,94.7,104.45,2858200
Newlink Genetics Cor,NLNK,20180409,4.06,4.13,3.77,3.86,3574000
Netlist Inc,NLST,20180409,0.23,0.238,0.225,0.226,349800
Nmi Holdings Cmn A,NMIH,20180409,16.4,16.45,13.45,13.7,3240600
Nemaura Med Inc,NMRD,20180409,3.4,4.25,3.4,4.25,33700
Newmark Group Inc Class A,NMRK,20180409,15.21,15.45,15.01,15.25,120100
NN Inc,NNBR,20180409,22.75,22.75,21.55,21.8,178400
Nano Dimension Ads,NNDM,20180409,1.81,1.87,1.76,1.86,28100
Ni Holdings Inc,NODK,20180409,16.41,16.47,16.26,16.3,2800
Novan Inc,NOVN,20180409,3.03,3.18,2.94,2.94,39800
Novanta Inc,NOVT,20180409,51.45,52.6,51,51,91100
National Resh Cla,NRCIA,20180409,31.35,32.25,31.2,31.7,31400
Natl Research Cl B,NRCIB,20180409,49.99,51.25,48.7,50.47,5000
Northrim Bancorp Inc,NRIM,20180409,35.15,35.15,34.75,34.75,4800
Insight Enterpr,NSIT,20180409,33.54,33.97,33.11,33.36,178600
Napco Sec Tech Inc,NSSC,20180409,10.825,10.873,10.65,10.8,32300
Nanostring Tech,NSTG,20180409,7.79,8.42,7.67,8.29,174600
Nortech Systems In,NSYS,20180409,2.91,3,2.91,2.92,10200
Netapp Inc,NTAP,20180409,63.5,65.075,63.32,63.58,3237600
Netscout Systems I,NTCT,20180409,26.3,26.9,26.3,26.6,992700
Intec Pharma Ord Shr,NTEC,20180409,6.25,6.49,6.19,6.25,67300
Netease Inc Ads,NTES,20180409,275.67,287.59,275.2,280.51,1041600
Netgear Inc,NTGR,20180409,58.75,59.5,58.35,58.7,287500
Northern Tech Inc,NTIC,20180409,22.2,22.2,22.05,22.05,1500
Intellia Thera CS,NTLA,20180409,21.02,22.36,20.72,20.97,1119600
Nutanix Inc,NTNX,20180409,49.96,51.19,49.44,49.53,3224000
Natera Inc,NTRA,20180409,9.66,9.87,9.25,9.52,211100
Nutrisystem Inc,NTRI,20180409,28.35,28.8,28.05,28.3,809600
Neurotrope Inc,NTRP,20180409,7.97,7.97,7.3,7.75,39600
Northern Trust Corp,NTRS,20180409,102.32,104.07,101.8,102.03,1291200
Northern TR Dep Shs,NTRSP,20180409,26.5,26.66,26.4,26.47,6800
Netsol Tech Inc,NTWK,20180409,4.5,4.5,4.4,4.4,3000
Nuance Communicatns,NUAN,20180409,15.1,15.215,14.915,14.93,1611900
Neurometrix Inc,NURO,20180409,1.4,1.4,1.32,1.33,56900
Nuvasive Inc,NUVA,20180409,54.58,55.32,54.22,54.78,667300
Novavax Inc,NVAX,20180409,2.03,2.06,2,2.02,3598000
Neovasc Inc,NVCN,20180409,0.071,0.082,0.06,0.065,317252500
Novocure Ltd Ord Sh,NVCR,20180409,20.05,20.7,19.9,20.25,691700
Nvidia Corp,NVDA,20180409,216.8,221.97,214.6,215.41,12488100
Nve Corp,NVEC,20180409,78.46,80,78.46,79.54,14800
Nv5 Global,NVEE,20180409,57.05,58.65,56.85,57.3,110800
Nova Lifestyle Inc,NVFY,20180409,1.69,1.73,1.68,1.68,86100
Invivo Theraptc,NVIV,20180409,0.49,0.49,0.33,0.35,1746000
Novelion Therapeutics Inc,NVLN,20180409,3.34,3.76,3.25,3.67,53000
Nova Measuring Instr,NVMI,20180409,26.29,27.17,26.24,26.4,159300
Novume Solutions Inc,NVMM,20180409,3.79,3.79,3.75,3.75,200
Nuvectra Corp Cmn ST,NVTR,20180409,13.05,13.8,12.97,13.47,131000
Novus Therapeutics Inc,NVUS,20180409,4.83,5.5,4.83,5.47,125000
Northwest Bancshares,NWBI,20180409,16.37,16.57,16.24,16.26,313000
Norwood Financial Cp,NWFL,20180409,29.67,29.81,29.31,29.66,2700
Natl Wstrn Life Gp A,NWLI,20180409,307.69,313.15,306.99,310.85,10600
Northwest Pipe Co,NWPX,20180409,19.26,19.79,19.23,19.29,36800
News Cp Cl B Cmn ST,NWS,20180409,15.85,16.15,15.7,15.85,317100
News Cp Cl A Cmn ST,NWSA,20180409,15.55,15.9,15.505,15.65,2583900
Nexeo Solutions Inc,NXEO,20180409,10.94,10.96,10.65,10.69,191500
Nxp Semiconductors,NXPI,20180409,114.32,114.75,113.65,114.34,3190800
Nexstar Broadcasting,NXST,20180409,65.5,66.95,64.1,64.3,388600
Nxt-Id Inc,NXTD,20180409,1.94,1.94,1.81,1.82,459100
Nxt-Id Inc Warrant,NXTDW,20180409,0.34,0.34,0.34,0.34,2500
Nxstage Medical Inc,NXTM,20180409,25.6,25.75,25.17,25.36,763500
New York Mtge Trust,NYMT,20180409,5.97,5.99,5.91,5.92,1096700
New York Mortgage Trust Inc 8.00% Series D,NYMTN,20180409,23.27,23.36,23.09,23.12,74300
New York Mort 7.875,NYMTO,20180409,23.6,23.6,23.51,23.55,1200
New York Mrtg 7.75 B,NYMTP,20180409,23.1,23.4,23.1,23.37,1900
Nymox Pharm Corp,NYMX,20180409,4.04,4.2,3.98,4.06,54800
Empire Resorts Inc,NYNY,20180409,20.55,24,20.55,23.9,52700
Oasmia Pharmaceu Ads,OASM,20180409,1.37,1.37,1.37,1.37,1700
Optibase Ltd,OBAS,20180409,8.1,8.2,8.1,8.2,1000
Ocean Bio Chem Inc,OBCI,20180409,3.59,3.64,3.49,3.5,17200
Obalon Therapeutics Inc,OBLN,20180409,3.39,3.61,3.38,3.42,14100
Obseva Sa Ordinary Shares,OBSV,20180409,13.6,13.6,12.65,12.68,7600
Optical Cable Corp,OCC,20180409,2.8,2.8,2.787,2.795,2700
Oceanfirst Finl Corp,OCFC,20180409,26.21,26.45,25.95,26.02,230800
Oclaro Inc,OCLR,20180409,9.33,9.39,9.19,9.21,2434800
Oaktree Strategic Income Corp,OCSI,20180409,7.95,8,7.87,7.93,39600
Oaktree Specialty Lending Corp,OCSL,20180409,4.34,4.35,4.31,4.32,194300
Oaktree Specialty Lending Corp 6.125 Sn,OCSLL,20180409,24.76,24.97,24.76,24.78,1800
Ocular Therapeut,OCUL,20180409,6.16,6.21,5.97,5.99,249400
Old Dominion Freig,ODFL,20180409,142.38,143.175,139.88,140.17,575900
Office Depot,ODP,20180409,2.06,2.06,2,2,3407000
Odonate Therapeutics Inc,ODT,20180409,21.19,21.3,20.53,20.98,31400
Orion Energy Syst,OESX,20180409,0.77,0.82,0.77,0.8,64400
Oconee Fed Fin Corp,OFED,20180409,28.43,28.8,28.345,28.8,2800
Orthofix Intl Nv,OFIX,20180409,58.21,58.87,57.94,58.21,67900
Omega Flex Inc,OFLX,20180409,65.36,66.26,63.61,65.45,37300
Ofs Capital Corporat,OFS,20180409,11.01,11.05,10.91,10.97,35100
Oha Investmnt Cp,OHAI,20180409,1.4,1.44,1.39,1.43,22400
One Horizon Grp,OHGI,20180409,0.76,0.78,0.71,0.75,511700
Ohr Pharmceutial,OHRP,20180409,0.22,0.25,0.22,0.23,1801400
O2Micro Intl Ltd,OIIM,20180409,1.37,1.37,1.36,1.36,180700
Okta Inc Class A,OKTA,20180409,39.08,39.45,38.64,38.66,1580300
Old Line Bancshs MD,OLBK,20180409,32.54,32.96,32.41,32.56,17400
Long-Term Care ETF,OLD,20180409,22.64,22.95,22.64,22.85,3100
Universal Display,OLED,20180409,99,100.775,98.06,98.9,929200
Ollies Bargain CS,OLLI,20180409,59.65,60.85,59.35,60,769700
Grupo Aeroportuario,OMAB,20180409,39.84,40.35,39.15,39.5,26100
Omnicell Inc,OMCL,20180409,44.3,44.35,43.7,43.9,143500
Oncomed Pharma,OMED,20180409,3.11,3.2,3.08,3.08,48600
Omeros Corp,OMER,20180409,13.74,13.99,12.86,12.97,868100
Odyssey Marine Expl,OMEX,20180409,8.53,9.35,8.53,9.06,130700
Ominto Inc,OMNT,20180409,3.2,3.2,3.11,3.15,8600
On Semiconductor,ON,20180409,23.78,24.36,23.53,23.56,5850500
Old National Bncp,ONB,20180409,16.7,16.925,16.55,16.6,638900
Spark Therap,ONCE,20180409,64,71.67,63.08,70.36,1587000
Oncosec Medical,ONCS,20180409,2.07,2.1,1.66,1.725,3896900
Nasdaq Composite ETF,ONEQ,20180409,273.81,277.37,272.63,272.69,46300
Oncobiologics Inc,ONS,20180409,0.92,0.92,0.89,0.9,9700
Oncobiologics Inc,ONSIW,20180409,0.02,0.02,0.02,0.02,100
Onconova Therapeutic,ONTX,20180409,0.83,0.85,0.81,0.82,89700
Organovo Holdings,ONVO,20180409,0.98,1.01,0.95,0.99,1053700
Opus Bank,OPB,20180409,27.95,28.15,27.3,27.4,164600
Open Bank,OPBK,20180409,12.26,12.37,12.1,12.37,18500
Opes Acquisition Corp.,OPES,20180409,9.85,9.85,9.7,9.7,3300
Opes Acquisition Corp. Unit,OPESU,20180409,10.05,10.08,10.05,10.07,13800
Opes Acquisition Corp. Wtarrant,OPESW,20180409,0.37,0.39,0.37,0.39,200
Opgen Inc,OPGN,20180409,1.94,1.94,1.81,1.85,33000
Opgen Inc Warrant,OPGNW,20180409,0.49,0.49,0.31,0.31,1000
Optimumbank Hldgs,OPHC,20180409,4.73,4.77,4.62,4.665,6200
Ophthotech Corp,OPHT,20180409,2.7,2.77,2.69,2.72,121300
Opko Health Inc,OPK,20180409,3.11,3.14,2.97,3.04,5037900
Opiant Pharmaceuticals Inc,OPNT,20180409,20.96,20.96,19.05,19.49,62300
Old Point Finl Cp,OPOF,20180409,26.14,26.14,25.6,25.75,3800
Optinose Inc,OPTN,20180409,19.39,21.19,19,19.11,235700
Ocean Power Tech Inc,OPTT,20180409,1.12,1.15,1.1,1.15,592700
Orbcomm Inc,ORBC,20180409,8.89,9.02,8.84,8.89,547200
Orbotech Ltd,ORBK,20180409,61.29,61.64,60.47,60.59,242100
Organics ETF,ORG,20180409,33.025,33.03,32.812,32.812,2000
Orgenesis Inc,ORGS,20180409,10.53,10.75,10,10.715,13100
Ocean Rig Udw Inc,ORIG,20180409,24.76,25.69,24.76,24.9,362000
Oritani Financial,ORIT,20180409,15.35,15.5,15.25,15.25,119100
O'Reilly Automotive,ORLY,20180409,237.08,239.35,231.85,232.28,857800
Oramed Pharma,ORMP,20180409,7.11,7.56,6.99,7.56,33200
Bioblast Pharma Ltd,ORPN,20180409,2,2.13,1.93,2.01,40400
Orrstown Finl Svcs,ORRF,20180409,24.15,24.4,24,24.25,8100
Old Second Bancorp,OSBC,20180409,13.9,14.15,13.75,13.8,60100
O S I Systems Inc,OSIS,20180409,63.3,64.3,62.9,62.96,80100
Ossen Innovation Co,OSN,20180409,2.12,2.26,2.11,2.15,7800
Osprey Energy Acquisition Corp Class A,OSPR,20180409,9.63,9.64,9.63,9.64,1100
One Stop Systems Inc.,OSS,20180409,4.35,4.35,4.1,4.25,25400
Overstock.Com Inc,OSTK,20180409,35.95,36.55,34.75,35.85,1814100
Orasure Tech Inc,OSUR,20180409,16.87,16.97,16.66,16.73,346300
Otelco Cl A,OTEL,20180409,15.8,16,15.35,15.35,20200
Open Text Cp,OTEX,20180409,34.22,34.94,34.22,34.54,394600
Otonomy Inc,OTIC,20180409,4.05,4.15,3.995,4,175200
On Track Innovations,OTIV,20180409,1,1,0.96,0.96,83200
Otter Tail Corp,OTTR,20180409,43.4,43.9,42.9,43.55,59900
Ottawa Saving Bcp Il,OTTW,20180409,13.67,13.8,13.67,13.67,2600
Ovascience,OVAS,20180409,0.785,0.798,0.74,0.744,228600
Ohio Valley Banc Cp,OVBC,20180409,41.7,42.05,40.9,42.05,8300
Ovid Therapeutics Inc,OVID,20180409,8.06,8.06,7.725,7.84,62400
Oak Valley Bancp CA,OVLY,20180409,21.99,22.005,21.51,22.005,2900
Oxbridge Ord Shrs,OXBR,20180409,2.25,2.25,2.11,2.11,6000
Oxford Immunotec,OXFD,20180409,13.2,13.32,12.92,13.09,165200
Oxford Lane Capital,OXLC,20180409,10.35,10.53,10.34,10.5,218200
Oxford Lane Capital Corp Pfd Ser 2024,OXLCM,20180409,25.59,25.65,25.48,25.48,4100
Oxford Lane Cap 7.5,OXLCO,20180409,25.45,25.45,25.4,25.45,1400
Oxford Square Capital Corp.,OXSQ,20180409,6.21,6.27,6.18,6.2,123100
Bank of The Ozarks,OZRK,20180409,47.11,47.66,46.3,46.35,1146400
Pan Amer Silver Corp,PAAS,20180409,15.87,16.07,15.65,15.97,877400
Pacific Biosciences,PACB,20180409,2.45,2.5,2.37,2.39,685000
Pacwest Bancorp,PACW,20180409,47.96,48.7,47.39,47.42,941200
Global Agriculture PS,PAGG,20180409,27,27,27,27,100
Phibro Anl Htlh A,PAHC,20180409,41.9,43.15,40.3,40.6,184400
Pangaea Logistics So,PANL,20180409,2.76,2.78,2.72,2.78,5300
Patrick Inds Inc,PATK,20180409,61.25,61.9,60.4,60.75,129500
Pavmed Inc,PAVM,20180409,1.72,1.72,1.65,1.65,28800
Paychex Inc,PAYX,20180409,61.05,62.025,60.75,60.94,1483100
Pb Bancorp Inc,PBBI,20180409,10.53,10.53,10.3,10.35,2200
People's United Finl,PBCT,20180409,18.47,18.76,18.33,18.35,2272500
Peoples Utd Finl Inc,PBCTP,20180409,26.02,26.03,25.9,25.99,13700
Porter Bancorp Inc,PBIB,20180409,13.25,13.6,13.1,13.1,5400
Prudential Bancorp,PBIP,20180409,18.06,18.13,17.84,17.89,8500
Potbelly Corp,PBPB,20180409,12.3,12.45,12.025,12.1,219700
Poage Bankshares Inc,PBSK,20180409,19.39,19.4,19.1,19.39,3400
Puma Biotechnology,PBYI,20180409,64.2,68.25,64.05,64.1,1364000
Paccar Inc,PCAR,20180409,66.83,66.9,65.43,65.53,2454500
Potlatch Cp,PCH,20180409,52.85,53.05,52.25,52.35,392100
PCM Inc,PCMI,20180409,8.3,8.8,8.2,8.45,153300
Points Intl Ltd,PCOM,20180409,10.25,10.51,10.22,10.4,34700
Pacira Pharm Inc,PCRX,20180409,34.25,35.4,33.15,34.5,3037600
Pcsb Financial Corp,PCSB,20180409,20.76,21.2,20.76,20.84,28700
Pc-Tel Inc,PCTI,20180409,7.04,7.16,6.89,6.99,22400
Paylocity Hldng Corp,PCTY,20180409,51.46,52.24,51.115,52.01,243800
Park City Group,PCYG,20180409,9,9.35,8.85,8.9,75200
Pure Cycle Corp,PCYO,20180409,9.1,9.25,8.7,8.8,29900
DB Optimum Yield Dvsd Commodity Strate PS,PDBC,20180409,17.65,17.79,17.65,17.75,395000
Pdc Energy Inc,PDCE,20180409,46.24,47.44,45.65,45.75,1189400
Patterson Companies,PDCO,20180409,22.93,22.95,22.24,22.52,1947700
Pro-Dex Inc New,PDEX,20180409,6.95,6.995,6.9,6.961,7300
Pdf Solutions Inc,PDFS,20180409,11.22,11.515,11.16,11.26,125100
Pdl Community Bancorp,PDLB,20180409,14.8,14.8,14.65,14.68,3600
Pdl Biopharma Inc,PDLI,20180409,3.04,3.1,2.98,3,973500
DWA Momentum Portfolio PS,PDP,20180409,52.04,52.62,51.86,51.9,48700
Pdvwireless,PDVW,20180409,30.35,31.25,29.75,30.05,11600
Peoples Bancorp Nc,PEBK,20180409,30.73,30.73,30,30.53,3000
Peoples Bancorp Inc,PEBO,20180409,35.17,35.54,34.835,34.89,32300
Pegasystems Inc,PEGA,20180409,61.5,62.35,61,61.1,167000
Pattern Energy Cl A,PEGI,20180409,17.3,17.76,17.18,17.65,914800
Pacific Ethanol Inc,PEIX,20180409,2.95,3,2.8,3,315400
Penn Natl Gaming Inc,PENN,20180409,26.44,26.6,26.13,26.32,1309400
Pepsico Inc,PEP,20180409,109.54,110.45,108.78,109.38,2619900
Perion Network Ltd,PERI,20180409,0.77,0.8,0.75,0.75,51000
Perry Ellis Int,PERY,20180409,27.2,27.46,26.39,26.41,80400
Perma-Fix Envir,PESI,20180409,4.3,4.35,4.3,4.35,4700
Petiq Inc Class A,PETQ,20180409,23.15,23.39,22.265,23.16,293000
Petmed Express Inc,PETS,20180409,41.29,41.84,40.37,40.74,427200
Aratana Theraptcs,PETX,20180409,4.97,5,4.86,4.95,293000
Tdh Holdings Inc Common Shares,PETZ,20180409,4.31,4.31,4.18,4.25,5000
High Yld Eqty Div Achievers Powershares,PEY,20180409,17.11,17.24,17.05,17.05,138700
Dynamic Consumer Disc Powershares,PEZ,20180409,49.08,49.35,48.9,48.9,2700
Preferred Bank La,PFBC,20180409,63.52,63.97,62.735,62.93,106200
Premier Finl Bncp,PFBI,20180409,19.08,19.115,18.72,18.97,9300
S&P US Preferred Stock Ishares,PFF,20180409,37.21,37.28,37.21,37.24,1654900
Principal Financial Group Inc,PFG,20180409,59.84,60.73,59.56,59.63,1737400
Dynamic Financials Powershares,PFI,20180409,34.5,34.89,34.4,34.4,4200
Profire Energy,PFIE,20180409,2.74,2.85,2.73,2.81,195400
P F Inds Inc A,PFIN,20180409,7.95,8.05,7.95,8.05,1500
Peoples Finl Svcs Co,PFIS,20180409,44.05,44.82,43.67,44.34,5100
Pennantpark Fltng Rt,PFLT,20180409,13.24,13.37,13.19,13.35,142800
Dividend Achievers Powershares,PFM,20180409,25.2,25.45,25.11,25.23,17400
Performant Financial,PFMT,20180409,3.13,3.15,3.06,3.07,9400
Proofpoint Inc,PFPT,20180409,118.49,121.28,117.69,118.37,682900
Pfsweb Inc,PFSW,20180409,8.84,8.9,8.78,8.85,5900
Peapack Gladstone FI,PGC,20180409,33.55,33.98,33.16,33.18,82300
Golden Dragon China Powershares ETF,PGJ,20180409,45.71,46.65,45.71,45.91,18900
Pershing Gold,PGLC,20180409,1.96,1.98,1.88,1.88,71100
Progenics Pharmaceut,PGNX,20180409,7.19,7.335,7.09,7.15,670000
PHI Inc,PHII,20180409,10.3,10.73,10.3,10.73,1500
PHI Inc Non-Voting,PHIIK,20180409,10.4,10.42,10.18,10.27,20400
Water Resources Powershares,PHO,20180409,30.13,30.36,30.015,30.04,17300
Impinj Inc,PI,20180409,12.68,12.99,12.51,12.56,214700
Pico Holdings Inc,PICO,20180409,11.4,11.5,11.2,11.2,217100
Intl Dividend Achievers Powershares,PID,20180409,15.83,15.93,15.78,15.82,158800
DWA Emerging Markets Momentum Portfolio PS,PIE,20180409,21.22,21.3,21.08,21.08,75700
1347 Property Ins,PIH,20180409,6.9,7.075,6.794,7.075,3300
1347 Property Insurance Holdings Inc Pfd Ser A,PIHPP,20180409,24.55,24.55,24.53,24.53,400
Premier Inc Cl A,PINC,20180409,31.44,31.47,30.85,30.9,567900
Global Water Powershares,PIO,20180409,25.81,25.92,25.71,25.79,6200
Pieris Pharma,PIRS,20180409,6.38,6.39,6.1,6.23,420200
Shiftpixy Inc,PIXY,20180409,2.7,2.755,2.65,2.69,92600
DWA Developed Markets Momentum Portfolio PS,PIZ,20180409,27.98,28.07,27.92,28.04,13800
Parke Bancorp Inc,PKBK,20180409,20.95,20.95,20.7,20.7,6500
Park Ohio Hldg Cp,PKOH,20180409,38.2,38.7,37.7,37.85,12400
Buyback Achievers Powershares,PKW,20180409,56.7,57.25,56.36,56.36,45600
Photronics Inc,PLAB,20180409,8.1,8.3,7.975,8.05,213800
Dave & Buster's Ente,PLAY,20180409,41.82,42.42,41.63,42.01,1303300
Plumas Bancorp,PLBC,20180409,23.8,24.19,23.5,23.85,3200
Children's Place Inc,PLCE,20180409,133.25,133.25,129.25,130,438500
Preformed Line Prd,PLPC,20180409,63.19,63.19,63.19,63.19,800
Pulse Biosciences CS,PLSE,20180409,17.94,19.35,16.54,16.68,123200
Plug Power Inc,PLUG,20180409,1.82,1.88,1.8,1.83,2543900
Eplus Inc,PLUS,20180409,76.65,77.4,75.7,76.65,99600
1-30 Laddered Treasury Powershares,PLW,20180409,31.695,31.83,31.69,31.83,6900
Plx Pharma Inc,PLXP,20180409,3.45,3.52,3.3,3.5,10100
Plexus Cp,PLXS,20180409,59.13,60.105,58.21,58.43,128300
Playa Hotels & Resorts N.V. Ordinary Shares,PLYA,20180409,11.09,11.145,10.87,11.09,207900
Pacific Mercantile,PMBC,20180409,9.65,9.75,9.65,9.7,7300
Psychemedics,PMD,20180409,20.34,20.34,20.15,20.27,2600
Pingtan Marine,PME,20180409,3.37,3.7,3.37,3.65,297500
CPI Card Group,PMTS,20180409,2.55,2.58,2.45,2.46,36600
Patriot Natl Bncp,PNBK,20180409,19.3,19.3,18.8,19.3,1300
Pinnacle Finl Ptnrs,PNFP,20180409,63.705,65.05,63.4,63.45,376500
Pinnacle Entmt,PNK,20180409,30.6,30.6,30.3,30.47,189500
Pennantpark Investme,PNNT,20180409,6.83,6.86,6.8,6.82,261800
Nasdaq Internet PS,PNQI,20180409,125.6,127.4,124.97,124.98,28700
Pointer Telocation,PNTR,20180409,14.2,14.25,13.8,14.145,17600
Insulet Corp,PODD,20180409,84.23,86.44,83.83,85.02,386200
Polar Power Inc,POLA,20180409,5.14,5.38,5.08,5.25,44300
Pool Corp,POOL,20180409,146.64,147.38,145.25,145.48,124000
Pope Resource Uts,POPE,20180409,70,70,69.25,69.65,1300
Power Integratn,POWI,20180409,67.95,68.15,66.7,66.9,250300
Powell Inds Inc,POWL,20180409,28.86,29.21,28.35,28.94,75100
Pacific Premier Bncp,PPBI,20180409,40.5,41.3,40.225,40.25,440000
Pilgrim's Pride,PPC,20180409,23.74,23.87,23.42,23.7,728600
Pharmaceutical Vaneck ETF,PPH,20180409,55.86,56.77,55.695,56.2,93100
Perma-Pipe International Holdings Inc,PPIH,20180409,9,9.1,9,9.05,5200
Pioneer Pwr Sol,PPSI,20180409,5.5,5.85,5.5,5.85,1900
Pra Group Inc,PRAA,20180409,37.95,38.5,37.55,37.65,144300
Pra Health,PRAH,20180409,81.72,83.69,81.7,82.2,496300
Prana Bio Ltd Ads S1,PRAN,20180409,1.97,2.02,1.97,2,13300
Perceptron Inc,PRCP,20180409,9,9.67,8.75,9.06,29500
Perficient Inc,PRFT,20180409,23.01,23.33,22.865,23.04,123700
US 1500 Powershares,PRFZ,20180409,128.92,129.41,127.74,127.75,22400
Progress Software,PRGS,20180409,38,38.43,37.41,37.63,717700
Prgx Global Inc,PRGX,20180409,9.75,9.85,9.3,9.65,137300
Primoris Services Cp,PRIM,20180409,26.06,26.38,25.96,26.04,314400
Parkervision Inc,PRKR,20180409,0.8,0.8,0.77,0.78,89700
Primo Water Corporat,PRMW,20180409,12.21,12.35,12.115,12.22,86500
Dynamic Industrials PS,PRN,20180409,59.31,59.645,58.95,58.95,2700
Provident Financial,PROV,20180409,18.4,18.42,18.18,18.34,9300
Prophase Labs Inc,PRPH,20180409,3,3,2.95,2.95,2700
Purple Innovation Inc.,PRPL,20180409,8.18,8.36,8,8.085,21500
Purple Innovation Inc. WT,PRPLW,20180409,0.7,0.79,0.68,0.79,8100
Precipio Inc,PRPO,20180409,0.43,0.48,0.43,0.46,509300
Proqr Therapeutics,PRQR,20180409,3.1,3.2,3.01,3.05,265800
Providence Svc Cp,PRSC,20180409,71.95,73.08,71.49,71.67,69000
Cafepress Inc,PRSS,20180409,1.35,1.45,1.35,1.37,600
